Row ID,Order ID,Order Date,Ship Mode,Customer ID,Postal Code,Product ID,Category,Sub-Category,Sales
5782,CA-2016-155586,2016-12-12,2nd Class,XP-21865,95928,OFF-EN-10003072,Office Supplies,Envelopes,15.52
5783,CA-2016-155586,2016-12-12,2nd Class,XP-21865,95928,OFF-PA-10000726,Office Supplies,Paper,36.44
5784,CA-2018-141117,2018-02-10,Std Class,JK-16090,97477,FUR-BO-10001972,Furniture,Bookcases,217.764
5785,CA-2018-141117,2018-02-10,Std Class,JK-16090,97477,OFF-SU-10004664,Office Supplies,Supplies,39.072
5786,CA-2018-141117,2018-02-10,Std Class,JK-16090,97477,OFF-BI-10003676,Office Supplies,Binders,22.638
5787,CA-2018-141117,2018-02-10,Std Class,JK-16090,97477,OFF-AR-10003727,Office Supplies,Art,95.144
5788,CA-2018-115070,2018-10-04,2nd Class,MG-18205,32216,FUR-FU-10003829,Furniture,Furnishings,12.32
5789,CA-2018-115070,2018-10-04,2nd Class,MG-18205,32216,OFF-BI-10003712,Office Supplies,Binders,4.419
5790,CA-2018-140186,2018-09-29,1st Class,PG-18820,93309,OFF-FA-10002280,Office Supplies,Fasteners,35.0
5791,CA-2018-140186,2018-09-29,1st Class,PG-18820,93309,FUR-CH-10002961,Furniture,Chairs,72.784
5792,CA-2018-140186,2018-09-29,1st Class,PG-18820,93309,OFF-AP-10002578,Office Supplies,Appliances,97.84
5793,CA-2018-140186,2018-09-29,1st Class,PG-18820,93309,FUR-FU-10004848,Furniture,Furnishings,51.75
5794,CA-2018-140186,2018-09-29,1st Class,PG-18820,93309,OFF-BI-10003364,Office Supplies,Binders,46.672
5795,CA-2015-124856,2015-09-29,2nd Class,LD-17005,10011,OFF-ST-10002615,Office Supplies,Storage,1395.54
5796,CA-2015-124856,2015-09-29,2nd Class,LD-17005,10011,FUR-FU-10000521,Furniture,Furnishings,117.36
5797,CA-2015-124856,2015-09-29,2nd Class,LD-17005,10011,OFF-LA-10000121,Office Supplies,Labels,18.9
5798,CA-2015-124856,2015-09-29,2nd Class,LD-17005,10011,OFF-PA-10001289,Office Supplies,Paper,77.52
5799,CA-2015-166716,2015-08-20,2nd Class,CR-12730,60610,FUR-CH-10004495,Furniture,Chairs,421.372
5800,CA-2015-123225,2015-11-07,1st Class,MN-17935,79907,TEC-PH-10000895,Technology,Phones,575.968
5801,CA-2015-123225,2015-11-07,1st Class,MN-17935,79907,OFF-PA-10000552,Office Supplies,Paper,10.368
5802,CA-2016-163440,2016-03-22,1st Class,RD-19900,91360,TEC-PH-10000376,Technology,Phones,15.984
5803,US-2018-106796,2018-12-05,Std Class,JP-16135,45503,OFF-AR-10003504,Office Supplies,Art,10.272
5804,CA-2018-113873,2018-11-13,Std Class,KE-16420,75220,OFF-ST-10000943,Office Supplies,Storage,61.792
5805,CA-2018-113873,2018-11-13,Std Class,KE-16420,75220,FUR-BO-10003441,Furniture,Bookcases,205.9992
5806,CA-2017-149783,2017-04-09,2nd Class,DL-13315,37918,OFF-PA-10002195,Office Supplies,Paper,12.192
5807,CA-2017-149783,2017-04-09,2nd Class,DL-13315,37918,OFF-AP-10001205,Office Supplies,Appliances,87.168
5808,CA-2017-149783,2017-04-09,2nd Class,DL-13315,37918,OFF-AR-10002987,Office Supplies,Art,31.744
5809,CA-2017-125017,2017-06-02,Std Class,KB-16240,37421,FUR-FU-10000723,Furniture,Furnishings,132.224
5810,US-2016-163279,2016-03-22,Std Class,JD-16150,92037,OFF-PA-10003127,Office Supplies,Paper,105.52
5811,US-2016-163279,2016-03-22,Std Class,JD-16150,92037,FUR-FU-10000747,Furniture,Furnishings,91.96
5812,US-2016-163279,2016-03-22,Std Class,JD-16150,92037,TEC-PH-10001795,Technology,Phones,1487.976
5813,CA-2016-150196,2016-02-07,1st Class,SR-20740,10024,OFF-PA-10003797,Office Supplies,Paper,19.44
5814,US-2016-106495,2016-06-15,1st Class,AC-10450,33614,TEC-AC-10002718,Technology,Accessories,11.672
5815,CA-2015-124730,2015-11-26,Same Day,LS-17245,13501,TEC-PH-10002170,Technology,Phones,279.96
5816,CA-2015-124730,2015-11-26,Same Day,LS-17245,13501,OFF-BI-10001078,Office Supplies,Binders,12.912
5817,CA-2015-124730,2015-11-26,Same Day,LS-17245,13501,OFF-BI-10001031,Office Supplies,Binders,17.088
5818,CA-2015-124730,2015-11-26,Same Day,LS-17245,13501,OFF-LA-10001158,Office Supplies,Labels,93.15
5819,CA-2015-124730,2015-11-26,Same Day,LS-17245,13501,OFF-LA-10001613,Office Supplies,Labels,11.52
5820,CA-2018-117632,2018-12-05,Std Class,CS-12175,94122,OFF-SU-10000157,Office Supplies,Supplies,238.62
5821,CA-2018-117632,2018-12-05,Std Class,CS-12175,94122,OFF-AP-10004868,Office Supplies,Appliances,7.77
5822,CA-2018-117632,2018-12-05,Std Class,CS-12175,94122,FUR-TA-10001520,Furniture,Tables,285.48
5823,CA-2018-117632,2018-12-05,Std Class,CS-12175,94122,OFF-BI-10001900,Office Supplies,Binders,19.168
5824,CA-2015-115056,2015-02-05,Same Day,AR-10510,43229,OFF-AP-10003971,Office Supplies,Appliances,26.136
5825,CA-2018-161067,2018-03-09,2nd Class,KB-16405,10035,OFF-PA-10000418,Office Supplies,Paper,419.4
5826,CA-2018-161067,2018-03-09,2nd Class,KB-16405,10035,FUR-CH-10004626,Furniture,Chairs,90.801
5827,CA-2018-161067,2018-03-09,2nd Class,KB-16405,10035,FUR-CH-10004860,Furniture,Chairs,181.764
5828,CA-2018-161067,2018-03-09,2nd Class,KB-16405,10035,OFF-AR-10003251,Office Supplies,Art,5.56
5829,CA-2017-122063,2017-03-12,Std Class,MM-17920,47374,FUR-TA-10004575,Furniture,Tables,581.96
5830,CA-2017-122063,2017-03-12,Std Class,MM-17920,47374,FUR-CH-10004754,Furniture,Chairs,29.98
5831,CA-2016-111206,2016-07-18,Std Class,RF-19735,92105,TEC-AC-10003095,Technology,Accessories,519.96
5832,CA-2017-142895,2017-07-21,Std Class,BP-11290,28027,OFF-LA-10000262,Office Supplies,Labels,6.264
5833,CA-2017-142895,2017-07-21,Std Class,BP-11290,28027,FUR-CH-10002961,Furniture,Chairs,363.92
5834,CA-2016-101868,2016-09-06,Std Class,MJ-17740,33178,OFF-BI-10003876,Office Supplies,Binders,64.2
5835,CA-2016-101868,2016-09-06,Std Class,MJ-17740,33178,OFF-BI-10002133,Office Supplies,Binders,38.52
5836,CA-2016-101868,2016-09-06,Std Class,MJ-17740,33178,TEC-AC-10004396,Technology,Accessories,72.6
5837,CA-2018-133207,2018-11-27,Std Class,DO-13645,90036,TEC-PH-10004100,Technology,Phones,57.568
5838,CA-2016-132948,2016-03-27,Std Class,MV-17485,98115,OFF-ST-10000636,Office Supplies,Storage,83.7
5839,CA-2016-134992,2016-09-22,2nd Class,MG-17875,22204,OFF-PA-10001972,Office Supplies,Paper,32.4
5840,CA-2016-134992,2016-09-22,2nd Class,MG-17875,22204,FUR-FU-10002554,Furniture,Furnishings,47.98
5841,CA-2016-126725,2016-11-17,Std Class,BS-11665,92105,TEC-PH-10003174,Technology,Phones,415.968
5842,CA-2016-126725,2016-11-17,Std Class,BS-11665,92105,OFF-ST-10001418,Office Supplies,Storage,304.9
5843,CA-2016-126725,2016-11-17,Std Class,BS-11665,92105,FUR-FU-10002813,Furniture,Furnishings,80.96
5844,CA-2016-126725,2016-11-17,Std Class,BS-11665,92105,OFF-ST-10000129,Office Supplies,Storage,777.21
5845,CA-2016-126725,2016-11-17,Std Class,BS-11665,92105,OFF-PA-10001639,Office Supplies,Paper,32.4
5846,CA-2016-126725,2016-11-17,Std Class,BS-11665,92105,FUR-CH-10001708,Furniture,Chairs,225.568
5847,CA-2016-126725,2016-11-17,Std Class,BS-11665,92105,FUR-FU-10001591,Furniture,Furnishings,36.6
5848,CA-2016-121783,2016-10-11,Std Class,PO-19180,55113,OFF-AP-10003849,Office Supplies,Appliances,715.64
5849,CA-2016-121783,2016-10-11,Std Class,PO-19180,55113,OFF-ST-10000078,Office Supplies,Storage,795.51
5850,CA-2016-121783,2016-10-11,Std Class,PO-19180,55113,TEC-CO-10001571,Technology,Copiers,549.99
5851,CA-2016-121783,2016-10-11,Std Class,PO-19180,55113,OFF-BI-10001658,Office Supplies,Binders,74.76
5852,CA-2016-121783,2016-10-11,Std Class,PO-19180,55113,FUR-FU-10004351,Furniture,Furnishings,29.22
5853,US-2015-138835,2015-10-09,Std Class,DA-13450,23464,OFF-BI-10003314,Office Supplies,Binders,9.64
5854,CA-2016-112214,2016-05-08,Std Class,AH-10690,75220,OFF-ST-10001505,Office Supplies,Storage,33.488
5855,CA-2016-112214,2016-05-08,Std Class,AH-10690,75220,OFF-SU-10003567,Office Supplies,Supplies,23.04
5856,CA-2016-112214,2016-05-08,Std Class,AH-10690,75220,OFF-BI-10002982,Office Supplies,Binders,1.362
5857,CA-2016-112214,2016-05-08,Std Class,AH-10690,75220,FUR-FU-10002364,Furniture,Furnishings,14.76
5858,US-2018-153255,2018-03-09,2nd Class,JK-15730,94521,FUR-BO-10004218,Furniture,Bookcases,239.666
5859,CA-2016-108119,2016-01-11,Std Class,MS-17530,72032,FUR-TA-10002530,Furniture,Tables,301.96
5860,CA-2016-157434,2016-04-29,2nd Class,JK-15640,19120,OFF-PA-10001526,Office Supplies,Paper,7.968
5861,CA-2017-101525,2017-01-05,2nd Class,CM-12235,72209,OFF-PA-10001497,Office Supplies,Paper,109.92
5862,CA-2017-101525,2017-01-05,2nd Class,CM-12235,72209,OFF-PA-10003936,Office Supplies,Paper,19.44
5863,CA-2017-101525,2017-01-05,2nd Class,CM-12235,72209,OFF-AR-10000716,Office Supplies,Art,11.16
5864,US-2015-117968,2015-05-08,2nd Class,RS-19420,6450,OFF-AP-10002765,Office Supplies,Appliances,79.47
5865,US-2015-117968,2015-05-08,2nd Class,RS-19420,6450,OFF-AR-10004165,Office Supplies,Art,4.56
5866,US-2015-117968,2015-05-08,2nd Class,RS-19420,6450,FUR-CH-10002335,Furniture,Chairs,1133.35
5867,CA-2017-158211,2017-04-01,Std Class,BP-11185,19143,OFF-AR-10004078,Office Supplies,Art,4.672
5868,CA-2017-158211,2017-04-01,Std Class,BP-11185,19143,OFF-BI-10002026,Office Supplies,Binders,104.58
5869,CA-2017-152247,2017-07-11,Std Class,MA-17995,82001,FUR-CH-10001215,Furniture,Chairs,1603.136
5870,CA-2017-128223,2017-06-14,Same Day,EB-13705,92804,FUR-TA-10001771,Furniture,Tables,1293.488
5871,CA-2017-154235,2017-09-24,Std Class,RD-19900,47401,FUR-FU-10004006,Furniture,Furnishings,127.95
5872,CA-2018-129910,2018-03-30,Std Class,ME-17320,31907,OFF-ST-10003282,Office Supplies,Storage,59.76
5873,CA-2018-133095,2018-04-06,Same Day,EH-14005,72401,OFF-BI-10002353,Office Supplies,Binders,108.08
5874,CA-2018-133095,2018-04-06,Same Day,EH-14005,72401,OFF-BI-10004141,Office Supplies,Binders,9.54
5875,CA-2016-130554,2016-07-04,1st Class,FM-14290,19140,OFF-AR-10001954,Office Supplies,Art,11.736
5876,CA-2015-152443,2015-05-21,Std Class,FG-14260,1841,OFF-BI-10001071,Office Supplies,Binders,447.86
5877,CA-2015-152443,2015-05-21,Std Class,FG-14260,1841,OFF-PA-10003022,Office Supplies,Paper,17.94
5878,CA-2015-152443,2015-05-21,Std Class,FG-14260,1841,OFF-AP-10001293,Office Supplies,Appliances,245.88
5879,CA-2017-133319,2017-05-09,Std Class,MV-17485,10011,OFF-PA-10001815,Office Supplies,Paper,192.16
5880,CA-2017-133935,2017-09-18,Std Class,JW-15220,92105,FUR-CH-10001215,Furniture,Chairs,801.568
5881,CA-2017-133935,2017-09-18,Std Class,JW-15220,92105,OFF-PA-10000100,Office Supplies,Paper,368.91
5882,CA-2017-133935,2017-09-18,Std Class,JW-15220,92105,FUR-CH-10002880,Furniture,Chairs,885.528
5883,CA-2017-136301,2017-03-13,2nd Class,EH-13765,94109,FUR-FU-10004712,Furniture,Furnishings,28.28
5884,CA-2017-136301,2017-03-13,2nd Class,EH-13765,94109,OFF-SU-10000151,Office Supplies,Supplies,4912.59
5885,US-2015-109456,2015-10-16,Same Day,LS-17245,94110,OFF-BI-10000136,Office Supplies,Binders,14.352
5886,US-2015-109456,2015-10-16,Same Day,LS-17245,94110,TEC-AC-10003610,Technology,Accessories,179.97
5887,CA-2018-151596,2018-08-10,1st Class,BP-11050,2920,OFF-ST-10001837,Office Supplies,Storage,42.76
5888,CA-2016-147879,2016-07-05,Std Class,CC-12220,42301,OFF-PA-10001952,Office Supplies,Paper,45.68
5889,CA-2017-166625,2017-04-14,1st Class,JM-15580,21215,OFF-BI-10002414,Office Supplies,Binders,25.06
5890,CA-2017-146157,2017-11-21,Std Class,RD-19720,60610,OFF-PA-10001790,Office Supplies,Paper,38.432
5891,CA-2017-146157,2017-11-21,Std Class,RD-19720,60610,OFF-ST-10001590,Office Supplies,Storage,21.568
5892,CA-2017-146157,2017-11-21,Std Class,RD-19720,60610,TEC-AC-10003657,Technology,Accessories,81.576
5893,CA-2018-159954,2018-10-09,Std Class,SS-20410,30318,OFF-BI-10004876,Office Supplies,Binders,2.78
5894,CA-2018-100825,2018-09-09,Std Class,KD-16495,90036,OFF-ST-10003123,Office Supplies,Storage,99.87
5895,CA-2015-168305,2015-01-11,Std Class,PL-18925,90049,OFF-LA-10003498,Office Supplies,Labels,44.4
5896,CA-2015-168305,2015-01-11,Std Class,PL-18925,90049,OFF-PA-10004947,Office Supplies,Paper,21.4
5897,CA-2017-167682,2017-03-04,Std Class,ZD-21925,47374,FUR-FU-10003799,Furniture,Furnishings,71.12
5898,CA-2017-167682,2017-03-04,Std Class,ZD-21925,47374,TEC-PH-10000673,Technology,Phones,259.96
5899,CA-2018-108000,2018-12-01,Std Class,LS-16945,94110,OFF-EN-10002621,Office Supplies,Envelopes,9.78
5900,CA-2016-146465,2016-11-20,Std Class,PB-18805,94122,OFF-BI-10004528,Office Supplies,Binders,24.192
5901,CA-2017-159639,2017-11-27,Std Class,PC-18745,7090,FUR-FU-10001889,Furniture,Furnishings,31.56
5902,US-2018-153948,2018-06-11,Same Day,FM-14290,94122,OFF-PA-10000157,Office Supplies,Paper,59.94
5903,US-2018-153948,2018-06-11,Same Day,FM-14290,94122,OFF-PA-10002764,Office Supplies,Paper,45.36
5904,US-2018-153948,2018-06-11,Same Day,FM-14290,94122,OFF-PA-10000143,Office Supplies,Paper,26.4
5905,US-2018-153948,2018-06-11,Same Day,FM-14290,94122,OFF-LA-10000414,Office Supplies,Labels,41.4
5906,US-2018-153948,2018-06-11,Same Day,FM-14290,94122,TEC-AC-10003441,Technology,Accessories,16.95
5907,US-2017-113985,2017-02-12,Std Class,KD-16495,95123,OFF-BI-10002353,Office Supplies,Binders,24.704
5908,US-2017-113985,2017-02-12,Std Class,KD-16495,95123,OFF-AP-10001303,Office Supplies,Appliances,59.7
5909,US-2017-113985,2017-02-12,Std Class,KD-16495,95123,FUR-FU-10003026,Furniture,Furnishings,14.52
5910,US-2017-113985,2017-02-12,Std Class,KD-16495,95123,OFF-BI-10000632,Office Supplies,Binders,104.184
5911,CA-2017-155383,2017-12-17,Std Class,SC-20680,98115,OFF-ST-10001328,Office Supplies,Storage,46.53
5912,CA-2015-120432,2015-08-24,2nd Class,DW-13585,42301,OFF-SU-10004661,Office Supplies,Supplies,25.5
5913,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,OFF-ST-10000617,Office Supplies,Storage,14.9
5914,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,OFF-LA-10002762,Office Supplies,Labels,87.71
5915,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,FUR-CH-10001973,Furniture,Chairs,199.764
5916,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,OFF-ST-10003058,Office Supplies,Storage,94.6
5917,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,FUR-BO-10004834,Furniture,Bookcases,4228.704
5918,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,FUR-BO-10002213,Furniture,Bookcases,2003.92
5919,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,TEC-PH-10002170,Technology,Phones,209.97
5920,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,TEC-AC-10003033,Technology,Accessories,659.9
5921,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,OFF-PA-10004071,Office Supplies,Paper,110.96
5922,US-2016-126977,2016-09-17,Std Class,PF-19120,10035,TEC-PH-10000169,Technology,Phones,67.8
5923,CA-2017-130288,2017-11-26,2nd Class,DK-13225,10011,FUR-TA-10002958,Furniture,Tables,313.176
5924,CA-2018-146458,2018-11-19,2nd Class,RB-19435,22153,OFF-AR-10001177,Office Supplies,Art,22.96
5925,CA-2018-150420,2018-03-06,Std Class,GD-14590,98226,TEC-AC-10004975,Technology,Accessories,1099.5
5926,US-2015-118997,2015-08-04,Std Class,RA-19885,35601,FUR-TA-10001086,Furniture,Tables,1215.92
5927,CA-2015-114314,2015-11-10,Std Class,DB-13555,72701,OFF-LA-10000240,Office Supplies,Labels,7.31
5928,CA-2015-114314,2015-11-10,Std Class,DB-13555,72701,FUR-FU-10002107,Furniture,Furnishings,8.92
5929,US-2018-169551,2018-07-07,1st Class,RL-19615,19120,FUR-BO-10001519,Furniture,Bookcases,87.21
5930,US-2018-169551,2018-07-07,1st Class,RL-19615,19120,OFF-PA-10004100,Office Supplies,Paper,15.552
5931,US-2018-169551,2018-07-07,1st Class,RL-19615,19120,TEC-PH-10001363,Technology,Phones,683.988
5932,US-2018-169551,2018-07-07,1st Class,RL-19615,19120,OFF-ST-10004835,Office Supplies,Storage,13.392
5933,US-2018-169551,2018-07-07,1st Class,RL-19615,19120,TEC-AC-10002018,Technology,Accessories,16.776
5934,US-2018-169551,2018-07-07,1st Class,RL-19615,19120,TEC-AC-10003033,Technology,Accessories,527.92
5935,CA-2017-103107,2017-04-07,Same Day,RB-19465,98103,FUR-FU-10000221,Furniture,Furnishings,25.4
5936,CA-2017-103107,2017-04-07,Same Day,RB-19465,98103,TEC-PH-10001198,Technology,Phones,177.48
5937,CA-2017-103107,2017-04-07,Same Day,RB-19465,98103,TEC-PH-10002564,Technology,Phones,71.976
5938,CA-2018-122077,2018-05-19,Std Class,JF-15295,75023,TEC-PH-10003811,Technology,Phones,95.992
5939,CA-2018-122077,2018-05-19,Std Class,JF-15295,75023,OFF-LA-10004178,Office Supplies,Labels,13.216
5940,CA-2018-112431,2018-12-10,2nd Class,RW-19690,90049,TEC-AC-10001465,Technology,Accessories,435.84
5941,CA-2018-112431,2018-12-10,2nd Class,RW-19690,90049,OFF-AR-10000940,Office Supplies,Art,5.88
5942,CA-2017-151092,2017-06-08,Std Class,VG-21790,90032,TEC-PH-10001700,Technology,Phones,211.168
5943,CA-2015-104178,2015-08-25,Std Class,JM-15265,90036,FUR-FU-10000771,Furniture,Furnishings,6.28
5944,CA-2015-104178,2015-08-25,Std Class,JM-15265,90036,TEC-AC-10002399,Technology,Accessories,95.1
5945,CA-2015-104178,2015-08-25,Std Class,JM-15265,90036,OFF-PA-10004983,Office Supplies,Paper,25.92
5946,CA-2015-104178,2015-08-25,Std Class,JM-15265,90036,OFF-ST-10004258,Office Supplies,Storage,48.84
5947,CA-2016-115924,2016-09-14,2nd Class,BE-11455,50315,OFF-BI-10004040,Office Supplies,Binders,25.9
5948,CA-2018-161046,2018-05-03,Same Day,CB-12535,38671,OFF-EN-10003862,Office Supplies,Envelopes,42.68
5949,CA-2018-161046,2018-05-03,Same Day,CB-12535,38671,TEC-AC-10004571,Technology,Accessories,299.97
5950,CA-2018-161046,2018-05-03,Same Day,CB-12535,38671,OFF-AP-10000891,Office Supplies,Appliances,262.24
5951,CA-2018-161046,2018-05-03,Same Day,CB-12535,38671,OFF-BI-10002026,Office Supplies,Binders,234.36
5952,US-2018-141698,2018-04-15,Std Class,SD-20485,77041,OFF-PA-10001826,Office Supplies,Paper,20.736
5953,US-2015-105151,2015-03-30,1st Class,SG-20890,10009,OFF-AR-10001231,Office Supplies,Art,10.5
5954,CA-2015-155796,2015-11-11,2nd Class,TS-21430,19601,FUR-FU-10000409,Furniture,Furnishings,23.968
5955,CA-2015-155796,2015-11-11,2nd Class,TS-21430,19601,FUR-BO-10002545,Furniture,Bookcases,521.96
5956,CA-2017-127138,2017-12-03,2nd Class,DK-13225,94109,OFF-ST-10002756,Office Supplies,Storage,676.55
5957,CA-2017-127138,2017-12-03,2nd Class,DK-13225,94109,OFF-AP-10003842,Office Supplies,Appliances,154.9
5958,CA-2017-127138,2017-12-03,2nd Class,DK-13225,94109,OFF-EN-10004459,Office Supplies,Envelopes,30.56
5959,CA-2017-127138,2017-12-03,2nd Class,DK-13225,94109,FUR-CH-10003746,Furniture,Chairs,770.352
5960,CA-2018-150602,2018-09-02,2nd Class,ML-17395,90045,FUR-FU-10003142,Furniture,Furnishings,21.12
5961,CA-2015-140732,2015-11-11,2nd Class,MA-17560,90004,TEC-PH-10001425,Technology,Phones,575.928
5962,CA-2015-140732,2015-11-11,2nd Class,MA-17560,90004,OFF-AP-10001626,Office Supplies,Appliances,7.78
5963,CA-2015-140732,2015-11-11,2nd Class,MA-17560,90004,OFF-PA-10003625,Office Supplies,Paper,123.92
5964,CA-2018-119011,2018-08-20,Std Class,LR-17035,94109,OFF-SU-10004768,Office Supplies,Supplies,17.22
5965,CA-2018-119011,2018-08-20,Std Class,LR-17035,94109,OFF-ST-10000777,Office Supplies,Storage,226.56
5966,CA-2018-119011,2018-08-20,Std Class,LR-17035,94109,TEC-PH-10003171,Technology,Phones,107.88
5967,CA-2017-166912,2017-01-15,1st Class,BE-11335,10009,OFF-PA-10001033,Office Supplies,Paper,81.98
5968,CA-2015-141726,2015-07-20,1st Class,CC-12145,92105,OFF-PA-10000418,Office Supplies,Paper,104.85
5969,CA-2015-141726,2015-07-20,1st Class,CC-12145,92105,OFF-BI-10001982,Office Supplies,Binders,8.704
5970,CA-2015-141726,2015-07-20,1st Class,CC-12145,92105,OFF-PA-10002230,Office Supplies,Paper,19.92
5971,CA-2015-141726,2015-07-20,1st Class,CC-12145,92105,FUR-FU-10003577,Furniture,Furnishings,43.02
5972,CA-2018-115105,2018-06-02,Std Class,BD-11770,10024,FUR-BO-10001811,Furniture,Bookcases,240.784
5973,CA-2016-143980,2016-12-25,Std Class,JK-15640,10011,OFF-AP-10003779,Office Supplies,Appliances,414.96
5974,CA-2017-135636,2017-08-10,Std Class,DB-13615,28205,OFF-ST-10000676,Office Supplies,Storage,387.72
5975,CA-2018-102155,2018-07-13,Std Class,RR-19525,66212,OFF-ST-10001496,Office Supplies,Storage,360.38
5976,CA-2018-102155,2018-07-13,Std Class,RR-19525,66212,OFF-PA-10003673,Office Supplies,Paper,13.56
5977,CA-2018-116953,2018-04-24,1st Class,SV-20935,85204,TEC-PH-10004614,Technology,Phones,552.0
5978,CA-2015-117765,2015-07-09,Std Class,RB-19465,74133,FUR-TA-10001039,Furniture,Tables,429.9
5979,CA-2015-117765,2015-07-09,Std Class,RB-19465,74133,OFF-BI-10000474,Office Supplies,Binders,32.06
5980,CA-2015-117765,2015-07-09,Std Class,RB-19465,74133,FUR-CH-10004698,Furniture,Chairs,161.96
5981,CA-2015-117765,2015-07-09,Std Class,RB-19465,74133,OFF-ST-10003327,Office Supplies,Storage,19.86
5982,CA-2017-114895,2017-11-21,Std Class,MV-18190,10035,OFF-PA-10000232,Office Supplies,Paper,12.96
5983,CA-2018-112984,2018-09-16,2nd Class,EH-14185,19143,OFF-PA-10003657,Office Supplies,Paper,20.544
5984,CA-2017-163776,2017-07-19,Std Class,JS-16030,39401,FUR-FU-10001185,Furniture,Furnishings,185.58
5985,CA-2017-163776,2017-07-19,Std Class,JS-16030,39401,OFF-BI-10003007,Office Supplies,Binders,77.56
5986,CA-2017-163776,2017-07-19,Std Class,JS-16030,39401,OFF-ST-10002485,Office Supplies,Storage,87.92
5987,CA-2017-163776,2017-07-19,Std Class,JS-16030,39401,OFF-PA-10001033,Office Supplies,Paper,245.94
5988,CA-2017-163776,2017-07-19,Std Class,JS-16030,39401,OFF-BI-10000404,Office Supplies,Binders,8.6
5989,CA-2017-163776,2017-07-19,Std Class,JS-16030,39401,FUR-BO-10003546,Furniture,Bookcases,504.9
5990,US-2018-163300,2018-09-15,Std Class,ES-14020,90049,OFF-BI-10004390,Office Supplies,Binders,2357.488
5991,US-2018-163300,2018-09-15,Std Class,ES-14020,90049,TEC-PH-10001700,Technology,Phones,369.544
5992,US-2018-163300,2018-09-15,Std Class,ES-14020,90049,FUR-CH-10003396,Furniture,Chairs,184.752
5993,CA-2017-162187,2017-11-12,Same Day,NS-18640,43229,OFF-ST-10001558,Office Supplies,Storage,64.96
5994,CA-2017-162187,2017-11-12,Same Day,NS-18640,43229,OFF-SU-10004782,Office Supplies,Supplies,13.52
5995,CA-2017-162187,2017-11-12,Same Day,NS-18640,43229,FUR-CH-10003298,Furniture,Chairs,458.43
5996,CA-2017-162187,2017-11-12,Same Day,NS-18640,43229,OFF-AP-10000576,Office Supplies,Appliances,387.136
5997,CA-2017-162187,2017-11-12,Same Day,NS-18640,43229,FUR-TA-10003008,Furniture,Tables,328.59
5998,US-2015-112991,2015-10-12,Std Class,SH-19975,83605,FUR-CH-10001708,Furniture,Chairs,338.352
5999,US-2015-112991,2015-10-12,Std Class,SH-19975,83605,OFF-PA-10000019,Office Supplies,Paper,25.92
6000,US-2015-112991,2015-10-12,Std Class,SH-19975,83605,OFF-PA-10002222,Office Supplies,Paper,91.36
6001,CA-2015-124079,2015-12-13,Std Class,RF-19345,85023,FUR-FU-10002553,Furniture,Furnishings,87.96
6002,CA-2015-124079,2015-12-13,Std Class,RF-19345,85023,OFF-BI-10002103,Office Supplies,Binders,5.214
6003,US-2018-146878,2018-09-21,Std Class,DL-12865,33142,OFF-BI-10002794,Office Supplies,Binders,12.294
6004,CA-2018-107244,2018-07-09,Std Class,AG-10390,90004,FUR-FU-10002597,Furniture,Furnishings,19.76
6005,CA-2016-100657,2016-02-11,Std Class,SW-20245,12180,FUR-CH-10003535,Furniture,Chairs,109.764
6006,CA-2018-129581,2018-11-12,Std Class,KN-16390,2740,TEC-PH-10001527,Technology,Phones,128.85
6007,CA-2018-129028,2018-01-04,1st Class,GB-14530,29501,FUR-FU-10004006,Furniture,Furnishings,127.95
6008,CA-2016-135580,2016-12-30,Std Class,CL-12565,90049,OFF-PA-10000595,Office Supplies,Paper,68.52
6009,CA-2016-135580,2016-12-30,Std Class,CL-12565,90049,OFF-ST-10000798,Office Supplies,Storage,74.94
6010,CA-2016-135580,2016-12-30,Std Class,CL-12565,90049,TEC-MA-10004002,Technology,Machines,2548.56
6011,CA-2016-135580,2016-12-30,Std Class,CL-12565,90049,OFF-EN-10003296,Office Supplies,Envelopes,271.44
6012,CA-2016-135580,2016-12-30,Std Class,CL-12565,90049,TEC-PH-10004345,Technology,Phones,287.88
6013,CA-2017-159016,2017-10-03,1st Class,KF-16285,90008,OFF-PA-10004405,Office Supplies,Paper,14.9
6014,CA-2017-159016,2017-10-03,1st Class,KF-16285,90008,TEC-PH-10002885,Technology,Phones,4158.912
6015,CA-2015-102652,2015-06-04,Std Class,AY-10555,90049,FUR-FU-10000747,Furniture,Furnishings,91.96
6016,CA-2015-102652,2015-06-04,Std Class,AY-10555,90049,FUR-FU-10001918,Furniture,Furnishings,33.11
6017,CA-2015-102652,2015-06-04,Std Class,AY-10555,90049,OFF-PA-10003309,Office Supplies,Paper,19.44
6018,CA-2015-102652,2015-06-04,Std Class,AY-10555,90049,OFF-PA-10001977,Office Supplies,Paper,55.48
